11613|CAAT box||a sequence of nucleotides found in a conserved region of DNA located “upstream” (5′ direction) of the start points of eukaryotic transcription units; specific transcription factors appear to associate with it; found in many promoters at −75 bp with the consensus sequence GG(T/C)CAATCT. It is believed to determine the efficiency of transcription.
37990|cabbage goiter||goiter due to ingestion of cabbage or other goitrogenic foodstuff.
13161|cabbage tree|kab′ij trē|
13162|CABG||Abbreviation for coronary artery bypass graft.
13163|Cabot|kab′ŏt|Richard C., U.S. physician, 1868–1939.
10911|Cabot ring bodies|kab′ŏt|ring-shaped or figure-of-eight structures that stain red with Wright stain, found in red blood cells in severe anemias, possibly a remnant of the nuclear membrane; a form of basophilic degenerative process.
56500|Cabot-Locke murmur|kab′ŏt lok|an early diastolic murmur, like that of aortic insufficiency, heard best at the left lower sternal border in severe anemia.
13164|cabulance|kab′yū-lans|A neologism for a taxicab being used as an ambulance.
13165|cac-||
13166|cacao|kă-ka′ō|
13085|cacao butter||
13167|cacao oil||
13168|Cacchione|kah′kē-ō′nĕ|Aldo, 20th-century Italian psychiatrist.
13169|cachectic|kă-kek′tik|Relating to or suffering from cachexia.
24503|cachectic diarrhea||diarrhea occurring in patients with severe wasting. Usually due to underlying gastrointestinal disease.
27923|cachectic edema||edema occurring in diseases characterized by wasting and hypoproteinemia; due to low plasma oncotic pressure.
29042|cachectic endocarditis||
32597|cachectic fever||
64554|cachectic pallor||
13170|cachectin|ka-kek′tin|A polypeptide cytokine, produced by endotoxin-activated macrophages, which has the ability to modulate adipocyte metabolism, lyse tumor cells in vitro, and induce hemorrhagic necrosis of certain transplantable tumors in vivo.
13171|cachet|kă-shā′|A seal-shaped capsule or wafer made of flour for enclosing powders of disagreeable taste. The sealed dosage form is wetted and swallowed.
13172|cachexia|kă-kek′sē-ă|A general weight loss and wasting occurring in the course of a chronic disease or emotional disturbance.
13173|cachexia aphthosa||
13174|cachexia aquosa||an edematous form of ancylostomiasis.
13176|cachexia hypophyseopriva||a condition following total removal of the hypophysis cerebri resulting in panhypopituitarism marked by a fall of body temperature, electrolyte imbalance, and hypoglycemia, followed by coma and death.
13180|cachexia strumipriva||
13181|cachexia thyroidea||
13182|cachexia thyropriva||signs and symptoms of hypothyroidism (with or without myxedema) resulting from the loss of thyroid tissue, either from surgery, radiotherapy, or disease.
13183|cachinnation|kak′i-nā′shŭn|Laughter without apparent cause, often observed in schizophrenia.
13184|caco-||Bad; ill.
13185|cacodyl|kak′ō-dil|An oil resulting from the distillation together of arsenous acid and potassium acetate.
13186|cacodylic|kak′ō-dil′ik|Relating to cacodyl; denoting especially cacodylic acid.
13187|cacodylic acid|kak′ō-dil′ik as′id|Arsenical contact herbicide that defoliates or desiccates a wide variety of plant species.
13188|cacogeusia|kak′ō-gū′sē-ă|A bad taste due to a bad-tasting substance, uncinate epilepsy, or a delusion.
13189|cacomelia|kak′ō-mē′lē-ă|Congenital deformity of one or more limbs.
13190|cacoplastic|kak′ō-plas′tik|Relating to or causing abnormal growth.&#&Incapable of normal or perfect formation.
13191|cacosmia|kă-koz′mē-ă|A perceived malodorous smell caused by a fetid substance, temporal lobe epilepsy, or psychosis.
13192|cactinomycin|kak′ti-nō-mī′sin|Produced by Streptomyces chrysomallus. A mixture of actinomycins C₁ (dactinomycin), C₂, and C₃ used as an antineoplastic, immunosuppressive agent.
13193|cacumen|kak-ū′men, -mi-nă|The top or apex of a plant or an anatomic structure.
13194|cacuminal|kak-ū′mi-năl|Relating to a top or apex, particularly of a plant or anatomic structure.
13195|CAD||Abbreviation for coronary artery disease.
13196|cadaver|kă-dav′er|A dead body. [Usage note: In common use, this term has come to specify a dead body used for a particular purpose, such as dissection.]
13197|cadaveric|kă-dav′er-ik|Relating to a dead body.
78642|cadaveric rigidity||
83220|cadaveric spasm||rigor mortis occurring irregularly in the different muscles, causing movements of the limbs.
13198|cadaverine|kă-dav′er-in|a foul-smelling diamine formed by bacterial decarboxylation of lysine; poisonous and irritating to the skin; found in decaying meat and fish.
13199|cadaverous|kă-dav′er-ŭs|Having the pallor and appearance resembling a corpse.
100040|caddis worm||aquatic larva in the insect order Trichoptera.
13200|cade oil|kād oyl|
13201|cadherin|kad-hēr′-in|One of a class of integral-membrane glycoproteins that has a role in cell-cell adhesion and is important in morphogenesis and differentiation; E-cadherin is also known as uvomorulin and is concentrated in the belt desmosome in epithelial cells; N-cadherin is found in nerve, muscle, and lens cells and helps maintain the integrity of neuronal aggregates; P-cadherin is expressed in placental and epidermal cells. All are calcium-binding proteins.
13202|cadmium (Cd)|kad′mē-ŭm|A metallic element, atomic no. 48, atomic wt. 112.411; its salts are poisonous and little used in medicine but are frequently used in the basic sciences. Various compounds of cadmium are used commercially in metallurgy, photography, and electrochemistry; a few have been used as ascaricides, antiseptics, and fungicides.
13203|caduca|kă-dū′kă|
13204|caduceus|kă-dū′sē-ŭs|A staff with two oppositely twined serpents and surmounted by two wings; emblem of the U S Army Medical Corps. For veterinary medicine, the double serpent was changed in 1972 to its present form, with a single serpent.
13205|cae-|sē|
13206|caecum|sē′cum|
61364|caerulean nucleus||Am. var. usuage of Br. nucleus caeruleus. This form is sometimes shortened to “ceruleus” in U.S. common usage. A widely used term designating the locus ceruleus;
92922|caerulospinal tract||a collection of axons that originate from the nucleus caeruleus and subcaeruleus area and project bilaterally to the gray matter of the spinal cord to all spinal levels; they are a major source of noradrenergic input to the spinal cord.
84112|café au lait spots||pigmented cutaneous lesions, ranging from light to dark brown, and due to an excess of melanosomes in the malpighian cells, rather than to an excess of melanocytes; café au lait spots are one of the major cutaneous manifestations of neurofibromatosis (von Recklinghausen disease); six or more café au lait spots, some exceeding 1.5 cm in diameter, can almost always be found in type 1 (peripheral) neurofibromatosis. These are often accompanied by frecklelike spots in the axilla.
20523|cafe coronary||sudden collapse while eating that results from food impaction closing the glottis; often erroneously thought to stem from coronary artery disease.
13207|cafestol|kaf′es-tol|A diterpene in coffee beans.
13208|caffearine|kaf′ē-ă-rin|
13209|caffeine|kaf′ēn|
13212|caffeine and sodium salicylate||a mixture of sodium salicylate and caffeine formerly used for the relief of headache and neuralgia.
13210|caffeine citrate||citrated caffeine, a mixture of equal parts of caffeine and citric acid; more water soluble than caffeine.
13211|caffeine hydrate||monohydrate of caffeine, a central nervous system stimulant.
13213|caffeinism|kaf′ēn-izm|Caffeine intoxication characterized by restlessness, tremulousness, nervousness, excitement, insomnia, flushed face, diuresis, and gastrointestinal complaints, brought on by the ingestion of an excess of substances containing caffeine.
13214|Caffey|kaf′ē|John Patrick, U.S. physician, radiologist, and pediatrician, the “the father of pediatric radiology,” 1895–1978.
25337|Caffey disease|kaf′ē|
87771|Caffey syndrome|kaf′ē|
87772|Caffey-Kempe syndrome||
87773|Caffey-Silverman syndrome|kaf′ē sil′vĕr-măn|
13215|cage|kāj|A partly or completely open enclosure commonly used to house animals.&#&A structure resembling such an enclosure.&#&An inert network surrounding an active molecule to be delivered to a chosen locus in its active state.
27589|Cagot ear|kah′zho|an auricle without a lobulus.
19404|Cain complex|kān|a rarely used term for extreme envy or jealousy of a brother, leading to hatred.
25338|caisson disease|kā′son|
81718|caisson sickness||disease caused by rapid decompression; so named because it appeared in workers building tunnels or supports for bridges working in enclosed units under high atmospheric pressure to keep out surrounding water, called caissons.
13217|Cajal|kah-hahl′, rah-mōn′ ē ka-hal′|Santiago, Spanish histologist and 1906 Nobel laureate, 1852–1934.
84328|Cajal astrocyte stain|kah-hahl′|a method for demonstrating astrocytes by impregnation in a solution containing gold chloride and mercuric chloride.
15520|Cajal cell|kah-hahl′|
13218|cajeput oil|kaj′ĕ-pŭt oyl, -ū-pŭt|A volatile oil distilled from the fresh leaves of Melaleuca leucodendra, a tree of tropic Asia and Australia; a stimulant, counterirritant, and expectorant.
13219|cajeputol|kaj′ĕ-pū-tol, -ŭ-pū-tol|
2533|cake alum||
47038|cake kidney||a solid, irregularly lobed organ of bizarre shape, usually situated in the pelvis toward the midline, produced by fusion of the renal primordia.
13221|cal||Abbreviation for small calorie.
13220|Cal||Abbreviation for large calorie.
13222|Calabar bean|kal′ă-bar bēn|
87319|Calabar swelling||
21915|calabash curare||(packed by indigenous people in hollow gourds), curare from Strychnos sp.; contains yohimbine, indole, and strychnine-type alkaloids.
13223|calamine|kal′ă-mīn|Zinc oxide with a small amount of ferric oxide or basic zinc carbonate colored with ferric oxide; used in dusting powders, lotions, and ointments, as a mild astringent and protective agent for skin disorders.
13224|calamus|kal′ă-mŭs|The dried, unpeeled rhizome of Acorus calamus (family Araceae), cultivated in Myanmar (Burma) and Sri Lanka, a carminative and anthelmintic.&#&A reed-shaped structure.
13225|calamus scriptorius||inferior part of the rhomboid fossa; the narrow lower end of the fourth ventricle between the two clavae.
13226|calcaneal|kal-kā′nē-al, kal-kā′nē-an|Relating to the calcaneus or heel bone.
3427|calcaneal anastomosis||a superficial network over the calcaneus, formed by branches of the peroneal and posterior tibial arteries and twigs from the malleolar networks.
5595|calcaneal apophysitis||
59898|calcaneal arterial network||
7010|calcaneal arteries||
11193|calcaneal bone||
11822|calcaneal branches||the calcaneal branches or arteries, branches to the structures in the calcaneal region from 1) the posterior tibial artery and 2) the fibular artery.
35909|calcaneal gait||
67527|calcaneal petechiae||traumatic hemorrhage into the stratum corneum of the heel that may persist for several weeks as centrally confluent black dots.
72250|calcaneal process of cuboid||the process projecting posteriorly from the plantar surface of the cuboid; it supports the anterior end of the calcaneus.
77142|calcaneal region||
86310|calcaneal sulcus||the groove on the upper part of the calcaneus, which with a corresponding groove on the talus forms the sinus tarsi.
90125|calcaneal tendon||the thick tendon of insertion of the triceps surae (gastrocnemius and soleus) into the tuberosity of the calcaneus.
94443|calcaneal tuber||
94484|calcaneal tubercle||the projection, often double, on the inferior aspect of the calcaneus at the anterior end of the area for attachment of the long plantar ligament.
94704|calcaneal tuberosity||the posterior extremity of the calcaneus, or os calcis, forming the projection of the heel.
13227|calcaneo-|kal-kā′nē-ō|The calcaneus.
13228|calcaneoapophysitis|kal-kā′nē-ō-ă-pof′i-sī′tis|Inflammation at the posterior part of the os calcis, at the insertion of the Achilles tendon.
13229|calcaneoastragaloid|kal-kā′nē-ō-as-trag′ă-loyd|Relating to the calcaneus, or os calcis, and the talus, or astragalus.
13230|calcaneocavus|kal-ka′nē-ō-kā′vus|Combination of talipes calcaneus and talipes cavus.
13231|calcaneocuboid|kal-kā′nē-ō-kyū′boyd|Relating to the calcaneus and the cuboid bone.
46306|calcaneocuboid joint||a somewhat saddle-shaped synovial joint between the anterior surface of the calcaneus and the posterior surface of the cuboid. This is the lateral element of the compound transverse tarsal joint.
49422|calcaneocuboid ligament||the lateral part of the bifurcate ligamentum.
13232|calcaneodynia|kal-kā′nē-ō-din′ē-ă|
49423|calcaneofibular ligament||the middle of the three fascicles that form the lateral ligament of the ankle joint, reinforcing the lateral side of the ankle joint and resisting excessive inversion of the foot; the remaining two ligaments of the lateral ligaments are the anterior and posterior talofibular ligaments.
13233|calcaneonavicular|kal-kā′nē-ō-na-vik′yū-lăr|Relating to the calcaneus and the navicular bone.
49424|calcaneonavicular ligament||the medial part of the bifurcate ligament.
13234|calcaneoscaphoid|kal-kā′nē-ō-skaf′oyd|
13235|calcaneotibial|kal-kā′nē-ō-tib′ē-ăl|Relating to the calcaneus and the tibia.
49425|calcaneotibial ligament||
13236|calcaneovalgocavus|kal-ka′nē-ō-val′go-kā′vŭs|Combination of talipes calcaneus, valgus, and cavus.
13237|calcaneovalgus|kal-kā′nē-ō-val′gŭs|
13238|calcaneovarus|kal-kā′nē-ō-vā′rŭs|
13239|calcaneum|kal-kā′nē-ŭm|
13240|calcaneus|kal-kā′nē-ŭs, -kā′nē-ī|The largest of the tarsal bones; it forms the heel and articulates with the cuboid anteriorly and the talus superiorly.
13241|calcar|kal′kar|A small projection from any structure; internal spurs (septa) at the level of division of arteries and confluence of veins when branches or roots form an acute angle.&#&A dull spine or projection from a bone.
13242|calcar avis||
13243|calcar femorale||a bony spur springing from the underside of the neck of the femur above and anterior to the lesser trochanter, adding to the strength of this part of the bone.
13244|calcar pedis||
13245|calcar sclerae||
13246|calcareous|kal-kā′rē-ŭs|Chalky; relating to or containing lime or calcium, or calcific material.
20648|calcareous corpuscles||rounded masses composed of concentric layers of calcium carbonate, characteristic of tapeworm tissue.
23285|calcareous degeneration||in a precise sense, not a degenerative process per se, but the deposition of insoluble calcium salts in tissue that has degenerated and become necrotic, as in dystrophic calcification.
44424|calcareous infiltration||
54674|calcareous metastasis||the deposit of calcareous material in remote tissues in the event of extensive resorption of osseous tissue in caries, malignant neoplasms, and so on.
64661|calcareous pancreatitis||
13247|calcarine|kal′kă-rēn|Relating to a calcar.&#&Spur-shaped.
7011|calcarine artery||
11823|calcarine branch of medial occipital artery||branch of medial occipital artery that runs in relationship to the calcarine sulcus.
32183|calcarine fasciculus||a group of short association fibers beneath the calcarine fissure of the occipital lobe of the cerebrum.
33534|calcarine fissure||
84163|calcarine spur||the lower of two elevations on the medial wall of the posterior horn of the lateral ventricle of the brain, caused by the depth of the calcarine sulcus.
86312|calcarine sulcus||a deep fissure on the medial aspect of the cerebral cortex, extending on an arched line from the isthmus of the fornicate gyrus back to the occipital pole, marking the border between the lingual gyrus below and the cuneus above it. The cortex in the depth of the sulcus corresponds to the horizontal meridian of the contralateral half of the visual field.
13248|calcariuria|kal-kar-ē-ū′rē-ă|Excretion of calcium (lime) salts in the urine.
13249|calcergy|kal′ser-jē|Local calcification of soft tissue occurring at the site of injection of certain chemical compounds, such as lead acetate or cerium chloride; hydroxyapatite deposits are found in the calcified areas.
13250|calces|kal′sēz|Plural of calx.
13251|calcic|kal′sik|Relating to lime.
99621|calcic water||a water containing appreciable quantities of calcium salts in solution.
13252|calcicosis|kal′si-kō′sis|Pneumoconiosis from the inhalation of limestone dust.
13253|calcidiol|kal-sĭ-dī′ol|First step in the biologic conversion of vitamin D3 to the more active form, calcitriol; it is more potent than vitamin D3.
13254|calcidiol 1α-hydroxylase, 25-hydroxycholecalciferol 1α-hydroxylase||the monooxygenase that forms calcitriol from calcidiol using O₂ and NADPH; a deficiency in this enzyme can result in features of a vitamin D deficiency.
13255|calcifediol|kal-sĭ-fĕ-dī′ol|
13256|calciferol|kal-sif′er-ol|
13257|calciferous|kal-sif′er-ŭs|Containing lime.&#&Producing any of the salts of calcium.
13258|calcific|kal-sif′ik|Forming or depositing calcium salts.
13052|calcific bursitis||inflammation of a bursa that results in the deposition of calcium salts; most commonly associated with subdeltoid bursitis.
84843|calcific nodular aortic stenosis||most common type of aortic stenosis, occurring usually in elderly men, in which the cusps contain calcified fibrous nodules on both surfaces; the causes include rheumatic fever, atherosclerosis, age-related degeneration, and congenitally bicuspid aortic valve.
64662|calcific pancreatitis||
13259|calcification|kal′si-fi-kā′shŭn|Deposition of lime or other insoluble calcium salts.&#&A process in which tissue or noncellular material in the body becomes hardened as the result of precipitates or larger deposits of insoluble salts of calcium (and also magnesium), especially calcium carbonate and phosphate (hydroxyapatite) normally occurring only in the formation of bone and teeth.&#&A dense opacity (less dense than metal, however) on a radiographic image.
50349|calcification lines of Retzius|ret′zē-ŭs|incremental lines of rhythmic deposition of successive layers of normally calcified and hypocalcified enamel during tooth development.
14693|calcified cartilage||cartilage in which calcium salts are deposited in the matrix; it occurs prior to replacement by osseous tissue and sometimes in aging cartilage.
13269|calcify|kal′si-fī|To deposit or lay down calcium salts, as in the formation of bone.
22345|calcifying and keratinizing odontogenic cyst||
94847|calcifying epithelial odontogenic tumor||a benign epithelial odontogenic neoplasm derived from the stratum intermedium of the enamel organ; a painless, slowly growing, mixed radiolucent-radiopaque lesion characterized histologically by cords of polyhedral epithelial cells, deposits of amyloid, and spherical calcifications.
22346|calcifying odontogenic cyst||a mixed radiolucent-radiopaque lesion of the jaws with features of both a cyst and a solid neoplasm; characterized microscopically by an epithelial lining showing a palisaded layer of columnar basal cells, presence of ghost cell keratinization, dentinoid, and calcification.
13270|calcigerous|kal-sij′er-us|Producing or carrying calcium salts.
13271|calcimemetic|kal-sĭ-mĕ-mĕt′ik|A member of a class of drugs that binds to the calcium-sensing receptor in the parathyroid gland and thereby  inhibits  release of parathyroid hormone.
13272|calcination|kal′si-nā′shŭn|The process of calcining.
13273|calcine|kal′sēn|To expel water and volatile matter by heat.
52295|calcined magnesia||
13274|calcineurin|kal′sē-nyūr′in|A calcium-dependent serine-threonine phosphatase involved in T-cell signaling transcription; the target of cyclosporine immunosuppression; the reaction cascade in which it resides is referred to as the calcineurin pathway.
13275|calcinosis|kal′si-nō′sis|A condition characterized by the deposition of calcium salts in nodular foci in various tissues other than the parenchymatous viscera; the two well-known forms, calcinosis circumscripta and calcinosis universalis, are not associated with tissue damage or demonstrable metabolic disease; other forms are the result of abnormal calcium and/or phosphorous metabolism.
13276|calcinosis circumscripta||localized deposits of calcium salts in the skin and subcutaneous tissues, usually surrounded by a zone of granulomatous inflammation; clinically, the lesions resemble the tophi of gout.
13277|calcinosis cutis||
13279|calcinosis intervertebralis||calcium deposits in a vertebral disc.
13282|calcinosis universalis||diffuse deposits of calcium salts in the skin and subcutaneous tissues, connective tissue, and other sites; may be associated with dermatomyositis, occurs more frequently in young persons, and is often fatal; serum levels of calcium and phosphorus are generally within normal limits.
24318|calcinuric diabetes||
13283|calciokinesis|kal′sē-ō-ki-nē′sis|Mobilization of stored calcium.
13284|calciokinetic|kal′sē-ō-ki-net′ik|Pertaining to or causing calciokinesis.
13285|calciol|kal′sē-ol|
13286|calciorrhachia|kal′sē-ō-ra′kē-ă|The presence of calcium in the cerebrospinal fluid.
13287|calciostat|kal′sē-ō-stat|Rarely used term denoting a postulated mechanism by which the parathyroid hormone production is increased when serum calcium is low and decreased when it is high.
13288|calciotraumatic|kal′sē-ō-traw-mat′ik|Relating to the line of disturbed calcification that appears in the dentin of the incisor teeth of young rats placed on a rachitogenic diet: one high in calcium and low in phosphorus, with no vitamin D.
13289|calcipectic|kal′si-pek′tik|Pertaining to calcipexis.
13290|calcipenia|kal′si-pē′nē-ă|A condition in which the amount of calcium in the tissues and fluids of the body is insufficient.
13291|calcipenic|kal′si-pē′nik|Pertaining to calcipenia.
13292|calcipexic|kal′si-pek′sik|Related or pertaining to calcipexis.
13293|calcipexis|kal′si-pek′sis, kal′si-pek-sē|Fixation of calcium in the tissues, an occasional cause of tetany in infants.
13294|calciphilia|kal′si-fil′ē-ă|A condition in which the tissues manifest an unusual affinity for, and fixation of, calcium salts circulating in the blood.
13295|calciphylaxis|kal′si-fī-lak′sis|
13296|calciprivia|kal-si-priv′ē-ă|Absence or deprivation of calcium in diet.
13297|calciprivic|kal′si-priv′ik|Deprived of calcium.
13298|calcite|kal′sīt|A naturally occurring mineral found in several forms, chalk, Iceland spar, limestone, marble.
13299|calcitetrol|kal′si-tet′rol|The 1,24,25-triol (thus, a 1,3,24,24-tetrol) of cholecalciferol; the inactivation derivative of calcitriol.
13300|calcitonin|kal′si-tō′nin|A peptide hormone, of which eight forms in five species are known; composed of 32 amino acids and produced by the parathyroid, thyroid, and thymus glands; its action is opposite to that of parathyroid hormone in that calcitonin increases deposition of calcium and phosphate in bone and lowers the level of calcium in the blood; its level in the blood is increased by glucagon and by Ca²⁺ and thus opposes postprandial hypercalcemia.
66762|calcitonin gene-related peptide (CGRP)||a second product transcribed from the calcitonin gene. CGRP is found in nervous and other tissues. It is a vasodilator that may participate in the cutaneous triple response.
13301|calcitriol|kal′si-trī′ol|formation of calcitriol is the second step in the biologic conversion of vitamin D₃ to its active form; it is more potent than calcidiol.
13302|calcium (Ca)|kal′sē-ŭm, -sē-ī|A metallic bivalent element; atomic no. 20, atomic wt. 40.078, density 1.55, melting point 842°C. The oxide of calcium is an alkaline earth, CaO, quicklime, which on the addition of water becomes calcium hydrate, Ca(OH)₂
13345|calcium 45 (⁴⁵Ca)|kal′sē-ŭm|Most easily available of the radioactive calcium isotopes; beta-emitter with a half-life of 162.7 days; used as a tracer.
13346|calcium 47 (⁴⁷Ca)|kal′sē-ŭm|A radioisotope of calcium with a half-life of 4.54 days, used in the diagnosis of disorders of calcium metabolism.
13303|calcium aminosalicylate||the calcium salt of p-aminosalicylic acid, with the same uses.
4561|calcium antagonist||
13304|calcium carbide||blackish crystalline lumps that yield acetylene gas when in contact with water.
13305|calcium carbimide||
13306|calcium carbonate||an astringent, an antacid, and a calcium dietary supplement.
13307|calcium caseinate||the form of casein present in cow's milk; used in dietetic preparations; has been used for diarrhea in infants.
10806|calcium channel blocker||a class of drugs with the capacity to prevent calcium ions from passing through biologic membranes. These agents are used to treat hypertension, angina pectoris, and cardiac arrhythmias.
1670|calcium channel-blocking agent||
13308|calcium chloride||used to correct calcium deficiencies and in the treatment of hypocalcemia, magnesium intoxication, hyperkalemia, cardiac failure, and in some cases of drug overdose.
13311|calcium cyanamide||
13313|calcium folinate||
13314|calcium glubionate||a calcium replenisher.
13315|calcium gluceptate||a nutrient or dietary supplement.
13316|calcium glucoheptonate||
13317|calcium gluconate||a salt of calcium more palatable than the chloride, sometimes used as a calcium supplement.
13318|calcium glycerophosphate||a calcium and phosphorus dietary supplement.
38138|calcium gout||
13347|calcium group|kal′sē-ŭm grūp|The metals of the alkaline earths: beryllium, magnesium, calcium, strontium, barium, and radium.
13319|calcium hydroxide||used as a carbon dioxide absorbent.
13320|calcium hypophosphite||an agent used in rickets and impaired nutrition.
13321|calcium iodate||used as a dusting powder and, in lotion and ointment, as an antiseptic and deodorant.
13322|calcium iodobehenate||a calcium salt formerly used to meet the indications of the ordinary iodides.
13323|calcium ipodate||a radiopaque medium used in cholangiography and cholecystography.
13324|calcium lactate||used as a calcium replenisher.
13325|calcium lactophosphate||a mixture of calcium lactate, calcium acid lactate, and calcium acid phosphate; used as a calcium and phosphorus dietary supplement.
13326|calcium leucovorin||
13327|calcium levulinate||a hydrated calcium salt of levulinic acid; it has the usual effects of calcium administered orally or intravenously.
13328|calcium mandelate||calcium salt of mandelic acid; a urinary antiinfective agent.
13330|calcium monohydrogen phosphate||
13331|calcium oxalate||found as sediment in urine and in urinary calculi. Toxic end product of ethylene glycol consumption.
13332|calcium oxide||
13333|calcium pantothenate||the calcium salt of pantothenic acid; a vitamin B filtrate factor.
13335|calcium propionate||the calcium salt of propionic acid; an antifungal agent.
74085|calcium pump||a membranal protein that can transport calcium ions across the membrane using energy from ATP.
25339|calcium pyrophosphate deposition disease (CPPD)||a crystal deposition arthritis that may simulate gout.
78656|calcium rigor||arrest of the heart in the fully contracted state as a result of poisoning with calcium.
13337|calcium saccharate||used as an antacid in dyspepsia and flatulence, as an antidote in carbolic acid poisoning, and as a stabilizer for calcium gluconate solution for parenteral administration.
81844|calcium sign||
13339|calcium stearate||a soap used in the preparation of tablets as a lubricant for tablet machinery and to keep powder mixtures flowing.
13340|calcium sulfate||used in exsiccated form to make plaster of Paris.
13341|calcium sulfite||used as an intestinal antiseptic, and locally in the treatment of parasitic skin diseases.
13344|calcium trisodium pentetate||
94973|calcium tungstate||a phosphor with a high stopping power for x-rays that was formerly used widely in fluoroscopic screens and intensifying screens for radiography.
13348|calciuria|kal-sē-yū′rē-ă|
13349|calcophorous|kal-kof′er-ŭs|
13350|calcospherite|kal′kō-sfēr′īt|A tiny, spheroidal, concentrically laminated body containing accretive deposits of calcium salts; found most frequently in papillary carcinoma of the thyroid and ovary, and in meningioma, probably as the result of degenerative changes in the fibrovascular stroma.
13351|calcspar|kalk′spar|
63250|calculated mean organism (CMO)||a hypothetic organism, the characters of which are the means of both the positive and negative characters of the organisms that belong to the same taxon as the CMO, as opposed to the hypothetical mean organism.
63642|calculated serum osmolality||the calculation of serum osmolality from serum sodium, glucose, and urea nitrogen values by a variety of formulae, the most common of which is: 1.86 × [Na] (mmol/L + glucose (mg/dL)/18 + BUN (mg/dL)/2.8.
13352|calculi|kal′kyū-lī|Plural of calculus.
13353|calculosis|kal′kyū-lō′sis|The tendency or disposition to form calculi or stones.
